MO_1105-Tumor,,,,,,,,,,,,,,
CRPC,,,,,,,,,,,,,,
Lymph Node ,,,,,,,,,,,,,,
,A1BG,1,,,,,,,,,,,,
,A1BG-AS1,1,,,,,,,,,,,,
,AMELY,1,,,,,,,,,,,,
,ANKRD20A9P,1,,,,,,,,,,,,
,ANKRD26P3,1,,,,,,,,,,,,
,ANO9,1,,,,,,,,,,,,
,ATHL1,1,,,,,,,,,,,,
,B4GALNT4,1,,,,,,,,,,,,
,BCORP1,1,,,,,,,,,,,,
,BET1L,1,,,,,,,,,,,,
,BPY2,1,,,,,,,,,,,,
,BPY2B,1,,,,,,,,,,,,
,BPY2C,1,,,,,,,,,,,,
,BRCC3,1,,,,,,,,,,,,
,C21ORF58,1,,,,,,,,,,,,
,C2CD4C,1,,,,,,,,,,,,
,C6ORF147,1,,,,,,,,,,,,
,CACNA1B,1,,,,,,,,,,,,
,CD24,1,,,,,,,,,,,,
,CDC34,1,,,,,,,,,,,,
,CDY1,1,,,,,,,,,,,,
,CDY1B,1,,,,,,,,,,,,
,CDY2A,1,,,,,,,,,,,,
,CDY2B,1,,,,,,,,,,,,
,CHMP2A,1,,,,,,,,,,,,
,CLIC2,1,,,,,,,,,,,,
,CMC4,1,,,,,,,,,,,,
,COL6A1,1,,,,,,,,,,,,
,COL6A2,1,,,,,,,,,,,,
,CSPG4P1Y,1,,,,,,,,,,,,
,CTAG1A,1,,,,,,,,,,,,
,CTAG1B,1,,,,,,,,,,,,
,CTAG2,1,,,,,,,,,,,,
,DAZ1,1,,,,,,,,,,,,
,DAZ2,1,,,,,,,,,,,,
,DAZ3,1,,,,,,,,,,,,
,DAZ4,1,,,,,,,,,,,,
,DDX3Y,1,,,,,,,,,,,,
,DDX43,1,,,,,,,,,,,,
,DIP2A,1,,,,,,,,,,,,
,DKC1,1,,,,,,,,,,,,
,DPPA5,1,,,,,,,,,,,,
,EEF1A1,1,,,,,,,,,,,,
,EIF1AY,1,,,,,,,,,,,,
,F8,1,,,,,,,,,,,,
,F8A1,1,,,,,,,,,,,,
,F8A2,1,,,,,,,,,,,,
,F8A3,1,,,,,,,,,,,,
,FAM157B,1,,,,,,,,,,,,
,FAM197Y2,1,,,,,,,,,,,,
,FAM197Y5,1,,,,,,,,,,,,
,FAM223A,1,,,,,,,,,,,,
,FAM223B,1,,,,,,,,,,,,
,FAM224A,1,,,,,,,,,,,,
,FAM224B,1,,,,,,,,,,,,
,FAM41AY1,1,,,,,,,,,,,,
,FAM41AY2,1,,,,,,,,,,,,
,FTCD,1,,,,,,,,,,,,
,FUNDC2,1,,,,,,,,,,,,
,GAB3,1,,,,,,,,,,,,
,GOLGA2P2Y,1,,,,,,,,,,,,
,GOLGA2P3Y,1,,,,,,,,,,,,
,GSTA3,1,,,,,,,,,,,,
,GYG2P1,1,,,,,,,,,,,,
,H2AFB1,1,,,,,,,,,,,,
,H2AFB2,1,,,,,,,,,,,,
,H2AFB3,1,,,,,,,,,,,,
,HSFY1,1,,,,,,,,,,,,
,HSFY2,1,,,,,,,,,,,,
,IFITM1,1,,,,,,,,,,,,
,IFITM2,1,,,,,,,,,,,,
,IFITM3,1,,,,,,,,,,,,
,IFITM5,1,,,,,,,,,,,,
,IL9R,1,,,,,,,,,,,,
,KDM5D,1,,,,,,,,,,,,
,KHDC1,1,,,,,,,,,,,,
,KHDC3L,1,,,,,,,,,,,,
,KIF20A,1,,,,,,,,,,,,
,LINC00421,1,,,,,,,,,,,,
,LINC00442,1,,,,,,,,,,,,
,LOC100131691,1,,,,,,,,,,,,
,LOC100505835,1,,,,,,,,,,,,
,LOC641367,1,,,,,,,,,,,,
,LOC646862,1,,,,,,,,,,,,
,LOC653486,1,,,,,,,,,,,,
,LSS,1,,,,,,,,,,,,
,MADCAM1,1,,,,,,,,,,,,
,MB21D1,1,,,,,,,,,,,,
,MCM3AP,1,,,,,,,,,,,,
,MCM3AP-AS1,1,,,,,,,,,,,,
,MIER2,1,,,,,,,,,,,,
,MIR-1184-2/1184,1,,,,,,,,,,,,
