MO_1162-Tumor,,,,,,,,,,,
CRPC,,,,,,,,,,,
?,,,,,,,,,,,
,AARS2,1,,,,,,,,,
,ABCD1,1,,,,,,,,,
,ABHD2,1,,,,,,,,,
,ACACB,1,,,,,,,,,
,ACE2,1,,,,,,,,,
,ACTRT3,1,,,,,,,,,
,ACY3,1,,,,,,,,,
,ADAM15,1,,,,,,,,,
,ADAM17,1,,,,,,,,,
,ADAMTS10,1,,,,,,,,,
,ADAMTS9-AS2,1,,,,,,,,,
,ADAMTSL4,1,,,,,,,,,
,ADAR,1,,,,,,,,,
,ADCY10,1,,,,,,,,,
,ADRBK1,1,,,,,,,,,
,AFF2,1,,,,,,,,,
,AIP,1,,,,,,,,,
,ALDH3B1,1,,,,,,,,,
,ALDH3B2,1,,,,,,,,,
,ALKBH2,1,,,,,,,,,
,ALOX5AP,1,,,,,,,,,
,ALPI,1,,,,,,,,,
,ALPL,1,,,,,,,,,
,ALPP,1,,,,,,,,,
,ALPPL2,1,,,,,,,,,
,ANAPC1,1,,,,,,,,,
,ANAPC7,1,,,,,,,,,
,ANGPTL4,1,,,,,,,,,
,ANGPTL6,1,,,,,,,,,
,ANKRD13A,1,,,,,,,,,
,ANKRD13D,1,,,,,,,,,
,ANKRD20A9P,1,,,,,,,,,
,ANKRD26P3,1,,,,,,,,,
,ANKRD36BP1,1,,,,,,,,,
,ANO1,1,,,,,,,,,
,ANO4,1,,,,,,,,,
,ANP32E,1,,,,,,,,,
,ANPEP,1,,,,,,,,,
,ANXA9,1,,,,,,,,,
,AP1S2,1,,,,,,,,,
,AP3S2,1,,,,,,,,,
,APCDD1L,1,,,,,,,,,
,APH1A,1,,,,,,,,,
,AQP10,1,,,,,,,,,
,ARHGAP4,1,,,,,,,,,
,ARHGEF6,1,,,,,,,,,
,ARL1,1,,,,,,,,,
,ARMC9,1,,,,,,,,,
,ARNT,1,,,,,,,,,
,ARPC3,1,,,,,,,,,
,ASAP2,1,,,,,,,,,
,ASB11,1,,,,,,,,,
,ASB9,1,,,,,,,,,
,ASCL1,1,,,,,,,,,
,ASCL4,1,,,,,,,,,
,ASH1L,1,,,,,,,,,
,ATP11B,1,,,,,,,,,
,ATP11C,1,,,,,,,,,
,ATP2A2,1,,,,,,,,,
,ATP2B1,1,,,,,,,,,
,ATP2B3,1,,,,,,,,,
,ATP5A1,1,,,,,,,,,
,ATP5E,1,,,,,,,,,
,ATP6AP1,1,,,,,,,,,
,ATP8B2,1,,,,,,,,,
,ATXN3L,1,,,,,,,,,
,AURKA,1,,,,,,,,,
,AVPR2,1,,,,,,,,,
,B3GNT5,1,,,,,,,,,
,B3GNT7,1,,,,,,,,,
,BCAP31,1,,,,,,,,,
,BCAS1,1,,,,,,,,,
,BCL2L11,1,,,,,,,,,
,BEND2,1,,,,,,,,,
,BGN,1,,,,,,,,,
,BLM,1,,,,,,,,,
,BMP7,1,,,,,,,,,
,BMX,1,,,,,,,,,
,BNIPL,1,,,,,,,,,
,BRCC3,1,,,,,,,,,
,BRS3,1,,,,,,,,,
,BTBD11,1,,,,,,,,,
,BTG1,1,,,,,,,,,
,C11ORF24,1,,,,,,,,,
,C12ORF29,1,,,,,,,,,
,C12ORF42,1,,,,,,,,,
,C12ORF49,1,,,,,,,,,
,C12ORF50,1,,,,,,,,,
,C12ORF73,1,,,,,,,,,
,C12ORF74,1,,,,,,,,,
,C12ORF76,1,,,,,,,,,
,C14ORF28,1,,,,,,,,,
,C14ORF39,1,,,,,,,,,
,C15ORF38,1,,,,,,,,,
,C15ORF38-AP3S2,1,,,,,,,,,
,C15ORF61,1,,,,,,,,,
,C18ORF25,1,,,,,,,,,
,C19ORF66,1,,,,,,,,,
,C1ORF189,1,,,,,,,,,
,C1ORF43,1,,,,,,,,,
,C1ORF54,1,,,,,,,,,
,C1ORF56,1,,,,,,,,,
,C20ORF85,1,,,,,,,,,
,C2CD4D,1,,,,,,,,,
,C2ORF48,1,,,,,,,,,
,C2ORF57,1,,,,,,,,,
,C2ORF61,1,,,,,,,,,
,C2ORF72,1,,,,,,,,,
,C2ORF82,1,,,,,,,,,
,C3P1,1,,,,,,,,,
,C6ORF141,1,,,,,,,,,
,C6ORF223,1,,,,,,,,,
,CA14,1,,,,,,,,,
,CA5B,1,,,,,,,,,
,CA5BP1,1,,,,,,,,,
,CAB39,1,,,,,,,,,
,CABP2,1,,,,,,,,,
,CABP4,1,,,,,,,,,
,CACNA1E,1,,,,,,,,,
,CALM2,1,,,,,,,,,
,CAPN11,1,,,,,,,,,
,CARNS1,1,,,,,,,,,
,CASK,1,,,,,,,,,
,CASS4,1,,,,,,,,,
,CBLN4,1,,,,,,,,,
,CBWD2,1,,,,,,,,,
,CCDC104,1,,,,,,,,,
,CCDC53,1,,,,,,,,,
,CCDC63,1,,,,,,,,,
,CCDC73,1,,,,,,,,,
,CCDC85A,1,,,,,,,,,
,CCDC88A,1,,,,,,,,,
,CCDC93,1,,,,,,,,,
,CCER1,1,,,,,,,,,
,CCND1,1,,,,,,,,,
,CCR4,1,,,,,,,,,
,CD2AP,1,,,,,,,,,
,CD320,1,,,,,,,,,
,CD40LG,1,,,,,,,,,
,CD99L2,1,,,,,,,,,
,CDC37,1,,,,,,,,,
,CDC42SE1,1,,,,,,,,,
,CDC5L,1,,,,,,,,,
,CDK2AP2,1,,,,,,,,,
,CDKL5,1,,,,,,,,,
,CDR1,1,,,,,,,,,
,CELF3,1,,,,,,,,,
,CENPQ,1,,,,,,,,,
,CEP290,1,,,,,,,,,
,CEP83,1,,,,,,,,,
,CERKL,1,,,,,,,,,
,CERS2,1,,,,,,,,,
,CETN2,1,,,,,,,,,
,CGN,1,,,,,,,,,
,CHCHD5,1,,,,,,,,,
,CHKA,1,,,,,,,,,
,CHPT1,1,,,,,,,,,
,CHRNB2,1,,,,,,,,,
,CHRND,1,,,,,,,,,
,CHRNG,1,,,,,,,,,
,CHST11,1,,,,,,,,,
,CIART,1,,,,,,,,,
,CIB1,1,,,,,,,,,
,CKAP2L,1,,,,,,,,,
,CKS1B,1,,,,,,,,,
,CLCF1,1,,,,,,,,,
,CLDN11,1,,,,,,,,,
,CLHC1,1,,,,,,,,,
,CLIC2,1,,,,,,,,,
,CLK2,1,,,,,,,,,
,CLLU1,1,,,,,,,,,
,CLLU1OS,1,,,,,,,,,
,CMC4,1,,,,,,,,,
,CMKLR1,1,,,,,,,,,
,CNGA2,1,,,,,,,,,
,COL5A3,1,,,,,,,,,
,COPS7B,1,,,,,,,,,
,CORO1B,1,,,,,,,,,
,CORO1C,1,,,,,,,,,
,CPSF3,1,,,,,,,,,
,CPT1A,1,,,,,,,,,
,CRADD,1,,,,,,,,,
,CRCT1,1,,,,,,,,,
,CREB3L4,1,,,,,,,,,
,CRISP2,1,,,,,,,,,
,CRISP3,1,,,,,,,,,
,CRNN,1,,,,,,,,,
,CRTAP,1,,,,,,,,,
,CRTC2,1,,,,,,,,,
,CRTC3,1,,,,,,,,,
,CRY1,1,,,,,,,,,
,CSAG1,1,,,,,,,,,
,CSAG2,1,,,,,,,,,
,CSAG3,1,,,,,,,,,
,CSTF1,1,,,,,,,,,
,CTAG1A,1,,,,,,,,,
,CTAG1B,1,,,,,,,,,
,CTAG2,1,,,,,,,,,
,CTCFL,1,,,,,,,,,
,CTIF,1,,,,,,,,,
,CTPS2,1,,,,,,,,,
,CTSK,1,,,,,,,,,
,CTSS,1,,,,,,,,,
,CTSZ,1,,,,,,,,,
,CTTN,1,,,,,,,,,
,CWC22,1,,,,,,,,,
,CXORF40A,1,,,,,,,,,
,CXORF40B,1,,,,,,,,,
,CXORF51A,1,,,,,,,,,
,CXORF51B,1,,,,,,,,,
,CXORF66,1,,,,,,,,,
,CYP24A1,1,,,,,,,,,
,CYS1,1,,,,,,,,,
,DAO,1,,,,,,,,,
,DCAF6,1,,,,,,,,,
,DCN,1,,,,,,,,,
,DCST1,1,,,,,,,,,
,DCST2,1,,,,,,,,,
,DCUN1D1,1,,,,,,,,,
,DDX11L2,1,,,,,,,,,
,DDX3X,1,,,,,,,,,
,DENND4B,1,,,,,,,,,
,DHCR7,1,,,,,,,,,
,DHRS7,1,,,,,,,,,
,DIS3L2,1,,,,,,,,,
,DKC1,1,,,,,,,,,
,DMD,1,,,,,,,,,
,DNAJC10,1,,,,,,,,,
,DNASE1L1,1,,,,,,,,,
,DNMT1,1,,,,,,,,,
,DOC2GP,1,,,,,,,,,
,DOK5,1,,,,,,,,,
,DPM3,1,,,,,,,,,
,DRAM1,1,,,,,,,,,
,DUSP19,1,,,,,,,,,
,DUSP6,1,,,,,,,,,
,DUSP9,1,,,,,,,,,
,ECEL1,1,,,,,,,,,
,ECEL1P2,1,,,,,,,,,
,ECM1,1,,,,,,,,,
,ECT2,1,,,,,,,,,
,EDN3,1,,,,,,,,,
,EEA1,1,,,,,,,,,
,EFEMP1,1,,,,,,,,,
,EFHD1,1,,,,,,,,,
,EFNA1,1,,,,,,,,,
,EFNA3,1,,,,,,,,,
,EFNA4,1,,,,,,,,,
,EGFL6,1,,,,,,,,,
,EID3,1,,,,,,,,,
,EIF3G,1,,,,,,,,,
,EIF4E2,1,,,,,,,,,
,EIF5A2,1,,,,,,,,,
,EMD,1,,,,,,,,,
,EML6,1,,,,,,,,,
,ENSA,1,,,,,,,,,
,EPCAM,1,,,,,,,,,
,EPG5,1,,,,,,,,,
,EPYC,1,,,,,,,,,
,ESF1,1,,,,,,,,,
,F8,1,,,,,,,,,
,F8A1,1,,,,,,,,,
,F8A2,1,,,,,,,,,
,F8A3,1,,,,,,,,,
,F9,1,,,,,,,,,
,FADD,1,,,,,,,,,
,FAM138B,1,,,,,,,,,
,FAM179B,1,,,,,,,,,
,FAM189B,1,,,,,,,,,
,FAM209A,1,,,,,,,,,
,FAM209B,1,,,,,,,,,
,FAM210B,1,,,,,,,,,
,FAM216A,1,,,,,,,,,
,FAM222A,1,,,,,,,,,
,FAM223A,1,,,,,,,,,
,FAM223B,1,,,,,,,,,
,FAM3A,1,,,,,,,,,
,FAM50A,1,,,,,,,,,
,FAM58A,1,,,,,,,,,
,FAM63A,1,,,,,,,,,
,FAM86C2P,1,,,,,,,,,
,FAM9C,1,,,,,,,,,
,FANCB,1,,,,,,,,,
,FANCI,1,,,,,,,,,
,FATE1,1,,,,,,,,,
,FBLN7,1,,,,,,,,,
,FBXL2,1,,,,,,,,,
,FBXO11,1,,,,,,,,,
,FBXO21,1,,,,,,,,,
,FBXW8,1,,,,,,,,,
,FDPS,1,,,,,,,,,
,FDX1L,1,,,,,,,,,
,FES,1,,,,,,,,,
,FGD6,1,,,,,,,,,
,FGF13,1,,,,,,,,,
,FGF19,1,,,,,,,,,
,FGF3,1,,,,,,,,,
,FGF4,1,,,,,,,,,
,FHL1,1,,,,,,,,,
,FICD,1,,,,,,,,,
,FIGF,1,,,,,,,,,
,FKBP3,1,,,,,,,,,
,FLAD1,1,,,,,,,,,
,FLG,1,,,,,,,,,
,FLG2,1,,,,,,,,,
,FLJ22447,1,,,,,,,,,
,FLJ37505,1,,,,,,,,,
,FLJ42102,1,,,,,,,,,
,FLJ42351,1,,,,,,,,,
,FLNA,1,,,,,,,,,
,FMR1,1,,,,,,,,,
,FMR1-AS1,1,,,,,,,,,
,FMR1NB,1,,,,,,,,,
,FNDC3B,1,,,,,,,,,
,FOXD4L1,1,,,,,,,,,
,FOXN2,1,,,,,,,,,
,FOXN4,1,,,,,,,,,
,FRZB,1,,,,,,,,,
,FUNDC2,1,,,,,,,,,
,FURIN,1,,,,,,,,,
,FZD10,1,,,,,,,,,
,G6PD,1,,,,,,,,,
,GAB3,1,,,,,,,,,
,GABARAPL3,1,,,,,,,,,
,GABPB2,1,,,,,,,,,
,GABRA3,1,,,,,,,,,
,GABRE,1,,,,,,,,,
,GABRQ,1,,,,,,,,,
,GAL,1,,,,,,,,,
,GAS2L3,1,,,,,,,,,
,GBA,1,,,,,,,,,
,GBAP1,1,,,,,,,,,
,GCNT7,1,,,,,,,,,
,GDI1,1,,,,,,,,,
,GDPGP1,1,,,,,,,,,
,GEMIN8,1,,,,,,,,,
,GHSR,1,,,,,,,,,
,GIGYF2,1,,,,,,,,,
,GIT2,1,,,,,,,,,
,GLB1,1,,,,,,,,,
,GLRA2,1,,,,,,,,,
,GLT1D1,1,,,,,,,,,
,GLT8D2,1,,,,,,,,,
,GLTP,1,,,,,,,,,
,GLYATL3,1,,,,,,,,,
,GM140,1,,,,,,,,,
,GNAS,1,,,,,,,,,
,GNAS-AS1,1,,,,,,,,,
,GNN,1,,,,,,,,,
,GNPTAB,1,,,,,,,,,
,GOLPH3L,1,,,,,,,,,
,GPM6B,1,,,,,,,,,
,GPN3,1,,,,,,,,,
,GPR101,1,,,,,,,,,
,GPR111,1,,,,,,,,,
,GPR112,1,,,,,,,,,
,GPR115,1,,,,,,,,,
,GPR152,1,,,,,,,,,
,GPR160,1,,,,,,,,,
,GPR161,1,,,,,,,,,
,GPR34,1,,,,,,,,,
,GPR50,1,,,,,,,,,
,GPR55,1,,,,,,,,,
,GPR82,1,,,,,,,,,
,GRHL1,1,,,,,,,,,
,GRPR,1,,,,,,,,,
,GSTP1,1,,,,,,,,,
,H2AFB1,1,,,,,,,,,
,H2AFB2,1,,,,,,,,,
,H2AFB3,1,,,,,,,,,
,HAUS1,1,,,,,,,,,
,HAUS7,1,,,,,,,,,
,HAX1,1,,,,,,,,,
,HCFC1,1,,,,,,,,,
,HCFC2,1,,,,,,,,,
,HCN3,1,,,,,,,,,
,HDDC3,1,,,,,,,,,
,HEATR5B,1,,,,,,,,,
,HIF1A,1,,,,,,,,,
,HIF1A-AS2,1,,,,,,,,,
,HIST1H1D,1,,,,,,,,,
,HIST1H2AD,1,,,,,,,,,
,HIST1H2AE,1,,,,,,,,,
,HIST1H2BF,1,,,,,,,,,
,HIST1H2BG,1,,,,,,,,,
,HIST1H3E,1,,,,,,,,,
,HIST1H4E,1,,,,,,,,,
,HIST1H4F,1,,,,,,,,,
,HIST1H4G,1,,,,,,,,,
,HMGB1,1,,,,,,,,,
,HMGB3,1,,,,,,,,,
,HNRNPM,1,,,,,,,,,
,HORMAD1,1,,,,,,,,,
,HPCAL1,1,,,,,,,,,
,HRK,1,,,,,,,,,
,HRNR,1,,,,,,,,,
,HSFX1,1,,,,,,,,,
,HSFX2,1,,,,,,,,,
,HSP90AB1,1,,,,,,,,,
,HSP90B1,1,,,,,,,,,
,HSPG2,1,,,,,,,,,
,HTATSF1,1,,,,,,,,,
,HTR2B,1,,,,,,,,,
,HVCN1,1,,,,,,,,,
,IAH1,1,,,,,,,,,
,ICAM1,1,,,,,,,,,
,ICAM3,1,,,,,,,,,
,ICAM4,1,,,,,,,,,
,ICAM5,1,,,,,,,,,
,ID2,1,,,,,,,,,
,IDH2,1,,,,,,,,,
,IDH3G,1,,,,,,,,,
,IDS,1,,,,,,,,,
,IER5,1,,,,,,,,,
,IFT81,1,,,,,,,,,
,IGF1,1,,,,,,,,,
,IGHMBP2,1,,,,,,,,,
,IKBKG,1,,,,,,,,,
,IL1A,1,,,,,,,,,
,IL1B,1,,,,,,,,,
,IL1F10,1,,,,,,,,,
,IL1RN,1,,,,,,,,,
,IL20RB,1,,,,,,,,,
,IL36A,1,,,,,,,,,
,IL36B,1,,,,,,,,,
,IL36G,1,,,,,,,,,
,IL36RN,1,,,,,,,,,
,IL37,1,,,,,,,,,
,IL6R,1,,,,,,,,,
,IL9R,1,,,,,,,,,
,INE2,1,,,,,,,,,
,INSIG2,1,,,,,,,,,
,IQGAP1,1,,,,,,,,,
,IRAK1,1,,,,,,,,,
,ISCU,1,,,,,,,,,
,ISM1,1,,,,,,,,,
,ITGA4,1,,,,,,,,,
,ITGB1BP1,1,,,,,,,,,
,ITM2C,1,,,,,,,,,
,JTB,1,,,,,,,,,
,KANK3,1,,,,,,,,,
,KATNAL1,1,,,,,,,,,
,KATNAL2,1,,,,,,,,,
,KCNJ13,1,,,,,,,,,
,KCNK12,1,,,,,,,,,
,KCNN3,1,,,,,,,,,
,KCTD10,1,,,,,,,,,
,KDM2A,1,,,,,,,,,
,KERA,1,,,,,,,,,
,KIDINS220,1,,,,,,,,,
,KIF7,1,,,,,,,,,
,KITLG,1,,,,,,,,,
,KLF11,1,,,,,,,,,
,KLHL28,1,,,,,,,,,
,KRT19P2,1,,,,,,,,,
,KRTCAP2,1,,,,,,,,,
,KSR2,1,,,,,,,,,
,L1CAM,1,,,,,,,,,
,LAGE3,1,,,,,,,,,
,LAMP3,1,,,,,,,,,
,LCE5A,1,,,,,,,,,
,LDLRAD2,1,,,,,,,,,
,LDOC1,1,,,,,,,,,
,LENEP,1,,,,,,,,,
,LINC00173,1,,,,,,,,,
,LINC00299,1,,,,,,,,,
,LINC00421,1,,,,,,,,,
,LINC00426,1,,,,,,,,,
,LINC00442,1,,,,,,,,,
,LINC00471,1,,,,,,,,,
,LINC00485,1,,,,,,,,,
,LINC00615,1,,,,,,,,,
,LINC00632,1,,,,,,,,,
,LINGO4,1,,,,,,,,,
,LOC100128164,1,,,,,,,,,
,LOC100128554,1,,,,,,,,,
,LOC100130987,1,,,,,,,,,
,LOC100132111,1,,,,,,,,,
,LOC100132354,1,,,,,,,,,
,LOC100190940,1,,,,,,,,,
,LOC100505666,1,,,,,,,,,
,LOC100505918,1,,,,,,,,,
,LOC100506274,1,,,,,,,,,
,LOC100506384,1,,,,,,,,,
,LOC151475,1,,,,,,,,,
,LOC151484,1,,,,,,,,,
,LOC440117,1,,,,,,,,,
,LOC728084,1,,,,,,,,,
,LOC728739,1,,,,,,,,,
,LOXHD1,1,,,,,,,,,
,LRP5,1,,,,,,,,,
,LRRC31,1,,,,,,,,,
,LRRC34,1,,,,,,,,,
,LRRIQ4,1,,,,,,,,,
,LUM,1,,,,,,,,,
,LYSMD1,1,,,,,,,,,
,MAGEA1,1,,,,,,,,,
,MAGEA10,1,,,,,,,,,
,MAGEA10-MAGEA5,1,,,,,,,,,
,MAGEA11,1,,,,,,,,,
,MAGEA12,1,,,,,,,,,
,MAGEA2,1,,,,,,,,,
,MAGEA2B,1,,,,,,,,,
,MAGEA3,1,,,,,,,,,
,MAGEA4,1,,,,,,,,,
,MAGEA5,1,,,,,,,,,
,MAGEA6,1,,,,,,,,,
,MAGEA8,1,,,,,,,,,
,MAGEA9,1,,,,,,,,,
,MAGEA9B,1,,,,,,,,,
,MAGEC1,1,,,,,,,,,
,MAGEC2,1,,,,,,,,,
,MAGEC3,1,,,,,,,,,
,MAMLD1,1,,,,,,,,,
,MAN2A2,1,,,,,,,,,
,MAP1LC3B2,1,,,,,,,,,
,MAP2K5,1,,,,,,,,,
,MAP7D3,1,,,,,,,,,
,Mar-02,1,,,,,,,,,
,MBOAT2,1,,,,,,,,,
,MC3R,1,,,,,,,,,
,MCCC1,1,,,,,,,,,
,MCF2,1,,,,,,,,,
,MCF2L2,1,,,,,,,,,
,MCL1,1,,,,,,,,,
,MECP2,1,,,,,,,,,
,MEDAG,1,,,,,,,,,
,MERTK,1,,,,,,,,,
,MESP1,1,,,,,,,,,
,MESP2,1,,,,,,,,,
,MIR-1184-2/1184,1,,,,,,,,,
,MIR-1184-3/1184,1,,,,,,,,,
,MIR-190B/190B,1,,,,,,,,,
,MIR-216A/216A,1,,,,,,,,,
,MIR-216B/216B,1,,,,,,,,,
,MIR-217/217,1,,,,,,,,,
,MIR-3164/3164,1,,,,,,,,,
,MIR-3174/3174,1,,,,,,,,,
,MIR-3202-1/3202,1,,,,,,,,,
,MIR-3202-2/3202,1,,,,,,,,,
,MIR-4257/4257,1,,,,,,,,,
,MIR-4258/4258,1,,,,,,,,,
,MIR-4261/4261,1,,,,,,,,,
,MIR-4322/4322,1,,,,,,,,,
,MIR-4325/4325,1,,,,,,,,,
,MIR-4330/4330,1,,,,,,,,,
,MIR-513B/513B,1,,,,,,,,,
,MIR-514-1/514,1,,,,,,,,,
,MIR-514-2/514,1,,,,,,,,,
,MIR-514-3/514,1,,,,,,,,,
,MIR-548K/548K,1,,,,,,,,,
,MIR-891A/891A,1,,,,,,,,,
,MIR-891B/891B,1,,,,,,,,,
,MIR-892A/892A,1,,,,,,,,,
,MIR-892B/892B,1,,,,,,,,,
,MIR105-1,1,,,,,,,,,
,MIR105-2,1,,,,,,,,,
,MIR1181,1,,,,,,,,,
,MIR1184-1,1,,,,,,,,,
,MIR1184-2,1,,,,,,,,,
,MIR1184-3,1,,,,,,,,,
,MIR122,1,,,,,,,,,
,MIR1252,1,,,,,,,,,
,MIR1258,1,,,,,,,,,
,MIR1471,1,,,,,,,,,
,MIR190B,1,,,,,,,,,
,MIR2114,1,,,,,,,,,
,MIR216A,1,,,,,,,,,
,MIR216B,1,,,,,,,,,
,MIR217,1,,,,,,,,,
,MIR296,1,,,,,,,,,
,MIR298,1,,,,,,,,,
,MIR3202-1,1,,,,,,,,,
,MIR3202-2,1,,,,,,,,,
,MIR320D2,1,,,,,,,,,
,MIR331,1,,,,,,,,,
,MIR3591,1,,,,,,,,,
,MIR3612,1,,,,,,,,,
,MIR3652,1,,,,,,,,,
,MIR3664,1,,,,,,,,,
,MIR3685,1,,,,,,,,,
,MIR3922,1,,,,,,,,,
,MIR4257,1,,,,,,,,,
