MO_1014-Tumour,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
lymph node,,,,,,,,,,,,
,ADORA2A,1,,,,,,,,,,
,ADORA2A-AS1,1,,,,,,,,,,
,ADRB3,1,,,,,,,,,,
,ADRBK2,1,,,,,,,,,,
,AIFM3,1,,,,,,,,,,
,ANKRD62P1-PARP4P3,1,,,,,,,,,,
,AR,1,,,,,,,,,,
,ARVCF,1,,,,,,,,,,
,ASH2L,1,,,,,,,,,,
,ASPHD2,1,,,,,,,,,,
,ATP6V1E1,1,,,,,,,,,,
,B3GNTL1,1,,,,,,,,,,
,BAG4,1,,,,,,,,,,
,BCL2L13,1,,,,,,,,,,
,BCR,1,,,,,,,,,,
,BCRP2,1,,,,,,,,,,
,BCRP3,1,,,,,,,,,,
,BID,1,,,,,,,,,,
,BRF2,1,,,,,,,,,,
,C17ORF62,1,,,,,,,,,,
,C22ORF15,1,,,,,,,,,,
,C22ORF29,1,,,,,,,,,,
,C22ORF39,1,,,,,,,,,,
,C8ORF86,1,,,,,,,,,,
,CABIN1,1,,,,,,,,,,
,CCDC116,1,,,,,,,,,,
,CCDC57,1,,,,,,,,,,
,CCT8L2,1,,,,,,,,,,
,CD7,1,,,,,,,,,,
,CDC45,1,,,,,,,,,,
,CECR1,1,,,,,,,,,,
,CECR2,1,,,,,,,,,,
,CECR3,1,,,,,,,,,,
,CECR5,1,,,,,,,,,,
,CECR5-AS1,1,,,,,,,,,,
,CECR6,1,,,,,,,,,,
,CECR7,1,,,,,,,,,,
,CES5AP1,1,,,,,,,,,,
,CHCHD10,1,,,,,,,,,,
,CLDN5,1,,,,,,,,,,
,CLTCL1,1,,,,,,,,,,
,COMT,1,,,,,,,,,,
,CRKL,1,,,,,,,,,,
,CRYBA4,1,,,,,,,,,,
,CRYBB1,1,,,,,,,,,,
,CRYBB2,1,,,,,,,,,,
,CRYBB2P1,1,,,,,,,,,,
,CRYBB3,1,,,,,,,,,,
,CSNK1D,1,,,,,,,,,,
,DCXR,1,,,,,,,,,,
,DDHD2,1,,,,,,,,,,
,DDT,1,,,,,,,,,,
,DDTL,1,,,,,,,,,,
,DERL3,1,,,,,,,,,,
,DGCR10,1,,,,,,,,,,
,DGCR11,1,,,,,,,,,,
,DGCR14,1,,,,,,,,,,
,DGCR2,1,,,,,,,,,,
,DGCR5,1,,,,,,,,,,
,DGCR6,1,,,,,,,,,,
,DGCR6L,1,,,,,,,,,,
,DGCR8,1,,,,,,,,,,
,DGCR9,1,,,,,,,,,,
,DRICH1,1,,,,,,,,,,
,DUS1L,1,,,,,,,,,,
,EDA2R,1,,,,,,,,,,
,EFNB1,1,,,,,,,,,,
,EIF4EBP1,1,,,,,,,,,,
,ERLIN2,1,,,,,,,,,,
,FAM155B,1,,,,,,,,,,
,FASN,1,,,,,,,,,,
,FBXW4P1,1,,,,,,,,,,
,FGFR1,1,,,,,,,,,,
,FLJ41941,1,,,,,,,,,,
,FLJ43681,1,,,,,,,,,,
,FN3K,1,,,,,,,,,,
,FN3KRP,1,,,,,,,,,,
,FOXK2,1,,,,,,,,,,
,GAB4,1,,,,,,,,,,
,GGT1,1,,,,,,,,,,
,GGT3P,1,,,,,,,,,,
,GGT5,1,,,,,,,,,,
,GGTLC2,1,,,,,,,,,,
,GNAZ,1,,,,,,,,,,
,GNB1L,1,,,,,,,,,,
,GOT1L1,1,,,,,,,,,,
,GP1BB,1,,,,,,,,,,
,GPR124,1,,,,,,,,,,
,GPS1,1,,,,,,,,,,
,GSC2,1,,,,,,,,,,
,GSTT1,1,,,,,,,,,,
,GSTT2,1,,,,,,,,,,
,GSTT2B,1,,,,,,,,,,
,GSTTP1,1,,,,,,,,,,
,GSTTP2,1,,,,,,,,,,
,GUCD1,1,,,,,,,,,,
,GUSBP11,1,,,,,,,,,,
,HEPH,1,,,,,,,,,,
,HEXDC,1,,,,,,,,,,
,HIC2,1,,,,,,,,,,
,HIRA,1,,,,,,,,,,
,HPS4,1,,,,,,,,,,
,HSFY1P1,1,,,,,,,,,,
,IGLL1,1,,,,,,,,,,
,IGLL3P,1,,,,,,,,,,
,IGLL5,1,,,,,,,,,,
,IL17RA,1,,,,,,,,,,
,IPW,1,,,,,,,,,,
,KIAA1671,1,,,,,,,,,,
,KLHL22,1,,,,,,,,,,
,LETM2,1,,,,,,,,,,
,LOC100128531,1,,,,,,,,,,
,LOC284865,1,,,,,,,,,,
,LOC284889,1,,,,,,,,,,
,LOC388849,1,,,,,,,,,,
,LOC391322,1,,,,,,,,,,
,LOC400891,1,,,,,,,,,,
,LOC648691,1,,,,,,,,,,
,LOC728024,1,,,,,,,,,,
,LRP5L,1,,,,,,,,,,
,LRRC45,1,,,,,,,,,,
,LRRC75B,1,,,,,,,,,,
,LSM1,1,,,,,,,,,,
,LZTR1,1,,,,,,,,,,
,MAPK1,1,,,,,,,,,,
,MED15,1,,,,,,,,,,
,METRNL,1,,,,,,,,,,
,MIAT,1,,,,,,,,,,
,MICAL3,1,,,,,,,,,,
,MIF,1,,,,,,,,,,
,MIR-301B/301B,1,,,,,,,,,,
,MIR1286,1,,,,,,,,,,
,MIR1306,1,,,,,,,,,,
,MIR130B,1,,,,,,,,,,
,MIR185,1,,,,,,,,,,
,MIR223,1,,,,,,,,,,
,MIR301B,1,,,,,,,,,,
,MIR3198-1,1,,,,,,,,,,
,MIR3618,1,,,,,,,,,,
,MIR4761,1,,,,,,,,,,
,MIR548J,1,,,,,,,,,,
,MIR648,1,,,,,,,,,,
,MIR650,1,,,,,,,,,,
,MMP11,1,,,,,,,,,,
,MRPL40,1,,,,,,,,,,
,MYO18B,1,,,,,,,,,,
,NARF,1,,,,,,,,,,
,OGFOD3,1,,,,,,,,,,
,OPHN1,1,,,,,,,,,,
,OR11H1,1,,,,,,,,,,
,P2RX6,1,,,,,,,,,,
,P2RX6P,1,,,,,,,,,,
,PEX26,1,,,,,,,,,,
,PI4KA,1,,,,,,,,,,
,PI4KAP1,1,,,,,,,,,,
,PI4KAP2,1,,,,,,,,,,
,PIWIL3,1,,,,,,,,,,
,PJA1,1,,,,,,,,,,
,POM121L10P,1,,,,,,,,,,
,POM121L1P,1,,,,,,,,,,
