SC_9066-Tumor,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
Iliac Crest,,,,,,,,,,,,
,ABCA7,1,,,,,,,,,,
,ABCB8,1,,,,,,,,,,
,ABCF2,1,,,,,,,,,,
,ABHD11,1,,,,,,,,,,
,ACTR3C,1,,,,,,,,,,
,AGAP3,1,,,,,,,,,,
,AGK,1,,,,,,,,,,
,AIMP2,1,,,,,,,,,,
,ANAPC1,1,,,,,,,,,,
,ANKRD20A9P,1,,,,,,,,,,
,ANKRD26P3,1,,,,,,,,,,
,ARHGEF35,1,,,,,,,,,,
,ARHGEF5,1,,,,,,,,,,
,ARID3A,1,,,,,,,,,,
,ARL6IP1,1,,,,,,,,,,
,ASB10,1,,,,,,,,,,
,ASIC3,1,,,,,,,,,,
,ATG9B,1,,,,,,,,,,
,ATP6V0E2,1,,,,,,,,,,
,B3GALT5,1,,,,,,,,,,
,BACE2,1,,,,,,,,,,
,BAZ1B,1,,,,,,,,,,
,BCL7B,1,,,,,,,,,,
,BMP5,1,,,,,,,,,,
,BRWD1,1,,,,,,,,,,
,BRWD1-IT2,1,,,,,,,,,,
,C21ORF88,1,,,,,,,,,,
,C7ORF26,1,,,,,,,,,,
,C7ORF33,1,,,,,,,,,,
,C7ORF34,1,,,,,,,,,,
,CALN1,1,,,,,,,,,,
,CASP2,1,,,,,,,,,,
,CDK5,1,,,,,,,,,,
,CGB,1,,,,,,,,,,
,CGB1,1,,,,,,,,,,
,CGB2,1,,,,,,,,,,
,CGB5,1,,,,,,,,,,
,CGB8,1,,,,,,,,,,
,CHPF2,1,,,,,,,,,,
,CLCN1,1,,,,,,,,,,
,CLDN3,1,,,,,,,,,,
,CLDN4,1,,,,,,,,,,
,CLEC5A,1,,,,,,,,,,
,CLIP2,1,,,,,,,,,,
,CNN2,1,,,,,,,,,,
,CNTNAP2,1,,,,,,,,,,
,COL21A1,1,,,,,,,,,,
,COL7A1,1,,,,,,,,,,
,CRYGN,1,,,,,,,,,,
,CTAGE15,1,,,,,,,,,,
,CTAGE4,1,,,,,,,,,,
,CTAGE6,1,,,,,,,,,,
,CUL1,1,,,,,,,,,,
,CYTH3,1,,,,,,,,,,
,DAGLB,1,,,,,,,,,,
,DNAJC30,1,,,,,,,,,,
,DSCAM,1,,,,,,,,,,
,DSCAM-AS1,1,,,,,,,,,,
,DST,1,,,,,,,,,,
,EIF2AK1,1,,,,,,,,,,
,EIF4H,1,,,,,,,,,,
,ELN,1,,,,,,,,,,
,ELOVL5,1,,,,,,,,,,
,EPHA1,1,,,,,,,,,,
,EPHB6,1,,,,,,,,,,
,EZH2,1,,,,,,,,,,
,FAM115A,1,,,,,,,,,,
,FAM115C,1,,,,,,,,,,
,FAM131B,1,,,,,,,,,,
,FAM220A,1,,,,,,,,,,
,FAM3B,1,,,,,,,,,,
,FAM83B,1,,,,,,,,,,
,FASTK,1,,,,,,,,,,
,FBXO9,1,,,,,,,,,,
,FKBP6,1,,,,,,,,,,
,FZD9,1,,,,,,,,,,
,GBX1,1,,,,,,,,,,
,GCLC,1,,,,,,,,,,
,GCM1,1,,,,,,,,,,
,GFRAL,1,,,,,,,,,,
,GIMAP1,1,,,,,,,,,,
,GIMAP1-GIMAP5,1,,,,,,,,,,
,GIMAP2,1,,,,,,,,,,
,GIMAP4,1,,,,,,,,,,
,GIMAP5,1,,,,,,,,,,
,GIMAP6,1,,,,,,,,,,
,GIMAP7,1,,,,,,,,,,
,GIMAP8,1,,,,,,,,,,
,GRID2IP,1,,,,,,,,,,
,GRIN3B,1,,,,,,,,,,
,GSTA4,1,,,,,,,,,,
,GSTK1,1,,,,,,,,,,
,GTF2I,1,,,,,,,,,,
,GTF2IRD1,1,,,,,,,,,,
,GTF2IRD2P1,1,,,,,,,,,,
,HCRTR2,1,,,,,,,,,,
,HMGCLL1,1,,,,,,,,,,
,HMGN1,1,,,,,,,,,,
,HMHA1,1,,,,,,,,,,
,ICK,1,,,,,,,,,,
,IGSF5,1,,,,,,,,,,
,IL9R,1,,,,,,,,,,
,KCNH2,1,,,,,,,,,,
,KDELR2,1,,,,,,,,,,
,KEL,1,,,,,,,,,,
,KIAA1147,1,,,,,,,,,,
,KLHL31,1,,,,,,,,,,
,KRBA1,1,,,,,,,,,,
,LAT2,1,,,,,,,,,,
,LCA5L,1,,,,,,,,,,
,LIMK1,1,,,,,,,,,,
,LINC00035,1,,,,,,,,,,
,LINC00323,1,,,,,,,,,,
,LINC00421,1,,,,,,,,,,
,LINC00442,1,,,,,,,,,,
,LOC100124692,1,,,,,,,,,,
,LOC154761,1,,,,,,,,,,
,LOC155060,1,,,,,,,,,,
,LOC541473,1,,,,,,,,,,
,LOC728743,1,,,,,,,,,,
,LOC93432,1,,,,,,,,,,
,LRRC1,1,,,,,,,,,,
,LRRC61,1,,,,,,,,,,
,MGAM,1,,,,,,,,,,
,MIR-3197/3197,1,,,,,,,,,,
,MIR-4284/4284,1,,,,,,,,,,
,MIR3197,1,,,,,,,,,,
,MIR3907,1,,,,,,,,,,
,MIR3914-1,1,,,,,,,,,,
,MIR3914-2,1,,,,,,,,,,
,MIR4284,1,,,,,,,,,,
,MIR4760,1,,,,,,,,,,
,MIR548F3,1,,,,,,,,,,
