,PLCE1,1
,RTKN2,1
,PDHA1,1
,HSD17B10,1
,LAMA2,1
,HOMEZ,1
,ARSF,1
,AGFG1,1
,RGN,1
,SCARNA23,1
,FAT4,1
,SLC38A5,1
,MID1IP1,1
,XK,1
,HEPH,1
,GPR143,1
,FTHL17,1
,NUDT10,1
,SPIN2B,1
,MSN,1
,MAGEB3,1
,GK,1
,PIR,1
,MIR23C,1
,UBA1,1
,ZNF182,1
,FOXR2,1
,XAGE5,1
,UQCRBP1,1
,PNPLA4,1
,EFNB1,1
,EIF4G3,1
,MSL3,1
,MIR98,1
,MAGEB18,1
,AP1S2,1
,PRICKLE3,1
,SSX2,1
,GAGE1,1
,KCND1,1
,PHKA2,1
,KDM5C,1
,FOXP3,1
,PLP2,1
,WDR45,1
,DDX53,1
,RBM10,1
,JADE3,1
,ARHGEF9,1
,MFF,1
,OR5AU1,1
,GEMIN8,1
,TLR8-AS1,1
,INE1,1
,MAOA,1
,GPR173,1
,MUC16,1
,RIBC1,1
,FIGF,1
,GAGE7,1
,MOSPD2,1
,GLRA2,1
,REEP3,1
,CDK1,1
,GRIPAP1,1
,OPHN1,1
,MIR223,1
,PQBP1,1
,MIR502,1
,EIF1AX,1
,RBMY2EP,1
,ZNF41,1
,CLCN4,1
,SSX7,1
,PRPS2,1
,SCML2,1
,SYN1,1
,SNX6,1
,IRS1,1
,TSPAN7,1
,ARSH,1
,MIR4768,1
,NR0B1,1
,C10ORF40,1
,ZNF81,1
,OR2G2,1
,TRO,1
,ATP6V1G3,1
,KDM6A,1
,GAGE2B,1
,FAM47B,1
,OFD1,1
,PRDX4,1
,CXORF31,1
,PRAF2,1
,ARID5B,1
,FAM156B,1
,ZRSR2,1
,MIR1468,1
,MTMR8,1
,GAGE13,1
,CCNB3,1
,GYPE,1
,SMC1A,1
,SNORA11E,1
,TRPC7,1
,KCNQ5,1
,PRRG1,1
,MED14,1
,COL4A3,1
,MID1,1
,GPR64,1
,GAGE12J,1
,NYX,1
,GATA1,1
,LOC100288814,1
,USP9X,1
,IQSEC2,1
,GAGE12C,1
,MIR4536-1,1
,FAM195A,1
,S100G,1
,UBQLN2,1
,PAGE2B,1
,MAGEB6,1
,FCN2,1
,HUWE1,1
,CXORF21,1
,SYTL5,1
,POLA1,1
,MAGEB16,1
,YIPF6,1
,LRRC66,1
,CXORF28,1
,SLC19A3,1
,GGN,1
,ZNF709,1
,CCDC6,1
,CCDC120,1
,MTRNR2L10,1
,SLC9A7,1
,GAGE2E,1
,GPR158,1
,TSPYL2,1
,EIF2S3,1
,ZXDA,1
,PFKFB1,1
,TMEM47,1
,ASAP1,1
,FRMPD4,1
,SLC16A9,1
,TM4SF20,1
,EGR2,1
,AMELX,1
,SSX4,1
,MIRLET7F2,1
,CXORF36,1
,GPKOW,1
,SH3KBP1,1
,PAGE4,1
,GAGE4,1
,FAM9B,1
,TFE3,1
,SNORA11C,1
,TLR8,1
,MAGIX,1
,TRAPPC2,1
,MIR676,1
,XAGE2,1
,TCEANC,1
,SVOP,1
,CCL20,1
,CA5BP1,1
,ZNF157,1
,SPIN4,1
,EIF2B2,1
,PRKX,1
,GAGE12G,1
,GAGE12H,1
,ADO,1
,MIR221,1
,NAV2,1
,ATP6V1A,1
,REPS2,1
,MIR4439,1
,FCGR3A,1
,RBMY2FP,1
,BMP15,1
,USP11,1
,CXXC1P1,1
,WAS,1
,RS1,1
,MIR651,1
,SMS,1
,LOC100132831,1
,VSIG4,1
,ACE2,1
,CXORF23,1
,EDA2R,1
,MAP7D2,1
,DCAF8L2,1
,CABLES2,1
,RBM3,1
,MXRA5,1
,PAGE2,1
,TNS1,1
,ACOT9,1
,SMPX,1
,CDK16,1
,EDEM2,1
,ZNF630,1
,TMEM27,1
,SPATC1,1
,VCX,1
,OR2L13,1
,CACNA1F,1
,UXT,1
,RBPMS2,1
,BCOR,1
,ILF3,1
,RP2,1
,DCAF8L1,1
,TIMP1,1
,ARID1B,1
,GAGE2D,1
,IL1RAPL1,1
,PPP1R3F,1
,CTNNA3,1
,GYG2,1
,PCYT1B,1
,AKAP4,1
,CNKSR2,1
,TRMT11,1
,USP51,1
,NPHP3,1
,GAGE12E,1
,EFHC2,1
,CHDC2,1
,SNORA11,1
,ATXN3L,1
,RBMY1D,1
,SPACA5B,1
,VIPR2,1
,MIR500B,1
,EPOR,1
,EBP,1
,FAM120C,1
,PCSK1N,1
,HDHD1,1
,SYP,1
,DGKK,1
,XAGE1E,1
,ZFX,1
,MAGEH1,1
,SYNPO2L,1
,SSX3,1
,GPR82,1
,ASB11,1
,GNL3L,1
,MIR1296,1
,VCX3B,1
,CXORF30,1
,ZC4H2,1
,SPACA5,1
,PAGE1,1
,TBL1X,1
,LANCL3,1
,RPIA,1
,RBMY1A1,1
,STARD8,2
,NLGN4X,1
,XAGE2B,1
,SPIN2A,1
,MIR501,1
,MAGED4B,1
,ZNF365,1
,ARX,1
,MAOB,1
,PPP1R2P9,1
,SSX8,1
,FAAH2,1
,ELK1,1
,MIR222,1
,TXLNG,1
,GAGE12B,1
,PPEF1,1
,SPANXN5,1
,NUDT11,1
,BEND2,1
,C2ORF83,1
,FAM47C,1
,KLF8,1
,MIR532,1
,SUV39H1,1
,SCARNA9L,1
,PIGA,1
,COL4A4,1
,CXORF58,1
,KLHL15,1
,GSPT2,1
,MAP3K15,1
,AXIN2,1
,HCCS,1
,GAGE2A,1
,DUSP21,1
,CLCN5,1
,ITIH6,1
,TSR2,1
,MIR4769,1
,CSMD2,1
,TLR7,1
,EDA,1
,LINC00102,1
,STAT5B,1
,GPR34,1
,SLC35A2,1
,IFI30,1
,GAGE12I,1
,VCX3A,1
,AWAT2,1
,APOO,1
,EGFL6,1
,ZNF674,1
,ANXA2P3,1
,RBBP7,1
,LOC389906,1
,RAI2,1
,MIR4770,1
,FAM156A,1
,FCGR3B,1
,SSX1,1
,KAL1,1
,INE2,1
,CYBB,1
,SPTA1,1
,CHST7,1
,OTUD6A,1
,FGD1,1
,MIR4767,1
,MBTPS2,1
,RBMY1E,1
,FAM47A,1
,LOC729609,1
,KCNU1,1
,FAM98C,1
,GRPR,1
,WWC3,1
,WNK3,1
,ST5,1
,SSX2B,1
,SSX6,1
,OTUD5,1
,CXORF27,1
,PJA1,1
,ARSD,1
,CFTR,1
,LAS1L,1
,FTSJ1,1
,HIST1H2BA,1
,SCML1,1
,JMJD1C,1
,SRPX,1
,FAM9A,1
,FRMD8P1,1
,PHEX,1
,PHF8,1
,COL17A1,1
,XAGE3,1
,GAGE10,1
