BAI1,1
DAPK2,1
PCNXL3,1
CCDC37,1
PDPR,1
RBM20,1
C1orf74,1
LIPJ,1
RABGGTA,1
RYR3,1
AMER2,1
CTSL2,1
GIN1,1
EYS,2
TPTE,1
TEP1,1
MAP3K5,1
LAMA5,1
GCC1,1
TXNDC2,1
PLSCR2,1
ZNF532,1
SLC38A8,1
BYSL,1
ACTN3,1
PDZRN4,1
PRB4,1
USP31,1
DMD,1
BAI2,1
FIP1L1,1
OSBPL2,1
CPSF6,1
PKHD1,2
PAPPA,1
MUC20,1
AGL,1
FBN3,1
UBXN7,1
GRN,1
EPS15,1
TMEM160,1
MARK3,1
SYF2,1
AATF,1
PPP4R1,1
BAAT,1
OGFR,1
ZBTB5,1
NAA60,1
KBTBD4,1
APC,1
HDGFRP2,1
WDR90,1
MYSM1,1
MLL2,1
OSTN,1
SCN5A,1
TBC1D2B,1
WNT8A,1
TTN,1
CACNA2D1,1
PRICKLE2,1
KSR2,1
FASTKD5,1
TSHZ2,1
L3MBTL3,1
AHNAK2,1
NPC1L1,2
NBEA,1
UBXN1,1
COL23A1,1
PTCH1,1
RAB14,1
MFHAS1,1
PML,1
GHDC,1
ROBO4,1
CACNA1E,1
GCDH,1
PRSS1,1
NRXN2,1
ITLN1,1
CHRNB3,1
MAPKBP1,1
FAM186A,1
CDX1,1
IFNA7,3
ABCA13,1
CEP112,1
TMEM63A,1
TLE1,1
CNR2,1
CIC,1
GOPC,1
NUP210,1
PLXNA2,1
CLEC1A,1
MUC4,1
MED16,1
COIL,2
PROC,1
TCTE1,1
PDE11A,1
AIG1,1
NELL2,1
ZNF418,2
SULT1A2,1
SPTBN5,1
CACNB4,1
PKD1,1
CRIP2,1
ABCC3,1
AQP7,1
